event,map,match_id,team,opponent,agents,agents_count,observed
emea_stage_1,LOTUS,emea_stage_1_lotus_gentle_mates_natus_vincere,Gentle Mates,Natus Vincere,"fade,neon,omen,raze,viper",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_gentle_mates_team_heretics,Gentle Mates,Team Heretics,"fade,neon,omen,raze,viper",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_fut_esports_karmine_corp,Karmine Corp,FUT Esports,"cypher,fade,neon,omen,phoenix",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_karmine_corp_team_heretics,Karmine Corp,Team Heretics,"fade,neon,omen,vyse,waylay",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_gentle_mates_natus_vincere,Natus Vincere,Gentle Mates,"chamber,fade,neon,omen,viper",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_natus_vincere_team_heretics,Natus Vincere,Team Heretics,"chamber,fade,neon,omen,viper",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_natus_vincere_team_liquid,Natus Vincere,Team Liquid,"fade,neon,omen,viper,vyse",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_eternal_fire_pcific_esports,PCIFIC Esports,Eternal Fire,"deadlock,fade,neon,omen,vyse",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_fnatic_pcific_esports,PCIFIC Esports,FNATIC,"fade,neon,omen,sage,veto",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_gentle_mates_team_heretics,Team Heretics,Gentle Mates,"fade,neon,omen,raze,vyse",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_karmine_corp_team_heretics,Team Heretics,Karmine Corp,"fade,neon,omen,raze,vyse",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_natus_vincere_team_heretics,Team Heretics,Natus Vincere,"chamber,harbor,neon,omen,skye",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_natus_vincere_team_liquid,Team Liquid,Natus Vincere,"cypher,fade,neon,omen,raze",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_bbl_esports_team_vitality,Team Vitality,BBL Esports,"fade,neon,omen,viper,vyse",5,True
emea_stage_1,LOTUS,emea_stage_1_lotus_eternal_fire_team_vitality,Team Vitality,Eternal Fire,"fade,killjoy,neon,omen,viper",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_bbl_esports_eternal_fire,BBL Esports,Eternal Fire,"astra,cypher,neon,sova,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_bbl_esports_eternal_fire,Eternal Fire,BBL Esports,"astra,cypher,fade,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_fut_esports_gentle_mates,FUT Esports,Gentle Mates,"astra,fade,killjoy,neon,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_giantx_pcific_esports,GIANTX,PCIFIC Esports,"astra,cypher,fade,tejo,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_giantx_team_vitality,GIANTX,Team Vitality,"astra,cypher,fade,tejo,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_fut_esports_gentle_mates,Gentle Mates,FUT Esports,"astra,cypher,fade,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_gentle_mates_karmine_corp,Gentle Mates,Karmine Corp,"astra,cypher,fade,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_gentle_mates_natus_vincere,Gentle Mates,Natus Vincere,"astra,cypher,fade,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_gentle_mates_karmine_corp,Karmine Corp,Gentle Mates,"astra,fade,jett,omen,veto",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_karmine_corp_team_liquid,Karmine Corp,Team Liquid,"astra,fade,tejo,vyse,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_gentle_mates_natus_vincere,Natus Vincere,Gentle Mates,"astra,chamber,neon,sova,tejo",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_natus_vincere_team_heretics,Natus Vincere,Team Heretics,"astra,chamber,sova,tejo,waylay",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_giantx_pcific_esports,PCIFIC Esports,GIANTX,"astra,fade,neon,raze,veto",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_natus_vincere_team_heretics,Team Heretics,Natus Vincere,"astra,chamber,harbor,neon,skye",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_team_heretics_team_liquid,Team Heretics,Team Liquid,"astra,chamber,harbor,neon,skye",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_karmine_corp_team_liquid,Team Liquid,Karmine Corp,"astra,fade,killjoy,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_team_heretics_team_liquid,Team Liquid,Team Heretics,"astra,fade,killjoy,neon,phoenix",5,True
emea_stage_1,PEARL,emea_stage_1_pearl_giantx_team_vitality,Team Vitality,GIANTX,"astra,chamber,kayo,neon,sova",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_eternal_fire,BBL Esports,Eternal Fire,"jett,omen,raze,skye,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_giantx,BBL Esports,GIANTX,"astra,fade,neon,raze,vyse",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_pcific_esports,BBL Esports,PCIFIC Esports,"neon,omen,skye,viper,waylay",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_eternal_fire,Eternal Fire,BBL Esports,"astra,fade,neon,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_eternal_fire_pcific_esports,Eternal Fire,PCIFIC Esports,"fade,neon,omen,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fnatic_pcific_esports,FNATIC,PCIFIC Esports,"astra,neon,raze,skye,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fnatic_team_vitality,FNATIC,Team Vitality,"astra,neon,raze,skye,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fut_esports_natus_vincere,FUT Esports,Natus Vincere,"neon,omen,raze,skye,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_giantx,GIANTX,BBL Esports,"astra,neon,skye,viper,waylay",5,True
emea_stage_1,SPLIT,emea_stage_1_split_giantx_pcific_esports,GIANTX,PCIFIC Esports,"astra,neon,skye,viper,waylay",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fut_esports_natus_vincere,Natus Vincere,FUT Esports,"fade,neon,omen,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_natus_vincere_team_liquid,Natus Vincere,Team Liquid,"fade,neon,omen,viper,vyse",5,True
emea_stage_1,SPLIT,emea_stage_1_split_bbl_esports_pcific_esports,PCIFIC Esports,BBL Esports,"astra,fade,raze,viper,waylay",5,True
emea_stage_1,SPLIT,emea_stage_1_split_eternal_fire_pcific_esports,PCIFIC Esports,Eternal Fire,"astra,fade,neon,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fnatic_pcific_esports,PCIFIC Esports,FNATIC,"astra,fade,neon,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_giantx_pcific_esports,PCIFIC Esports,GIANTX,"astra,fade,neon,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_natus_vincere_team_liquid,Team Liquid,Natus Vincere,"astra,fade,neon,raze,viper",5,True
emea_stage_1,SPLIT,emea_stage_1_split_fnatic_team_vitality,Team Vitality,FNATIC,"fade,neon,omen,raze,viper",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Gen.G,Global Esports,"brimstone,fade,neon,viper,yoru",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_gen_g_global_esports,Global Esports,Gen.G,"brimstone,deadlock,gekko,kayo,neon",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,Rex Regum Qeon,T1,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_t1,T1,Rex Regum Qeon,"brimstone,chamber,neon,skye,viper",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,"astra,chamber,jett,skye,waylay",5,True
pacific_stage_1,BIND,pacific_stage_1_bind_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,"brimstone,neon,skye,viper,waylay",5,True
pacific_stage_1,BREEZE,pacific_stage_1_breeze_gen_g_nongshim_redforce,Gen.G,Nongshim RedForce,"harbor,jett,kayo,sova,viper",5,True
pacific_stage_1,BREEZE,pacific_stage_1_breeze_gen_g_nongshim_redforce,Nongshim RedForce,Gen.G,"harbor,neon,phoenix,sova,viper",5,True
pacific_stage_1,BREEZE,pacific_stage_1_breeze_paper_rex_team_secret,Paper Rex,Team Secret,"jett,neon,omen,sova,viper",5,True
pacific_stage_1,BREEZE,pacific_stage_1_breeze_paper_rex_team_secret,Team Secret,Paper Rex,"astra,jett,kayo,sova,viper",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,"breach,brimstone,cypher,neon,tejo",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_full_sense_rex_regum_qeon,FULL SENSE,Rex Regum Qeon,"brimstone,cypher,neon,skye,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,"brimstone,cypher,neon,skye,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_gen_g_paper_rex,Gen.G,Paper Rex,"breach,brimstone,cypher,neon,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_global_esports_kiwoom_drx,Global Esports,Kiwoom DRX,"breach,brimstone,deadlock,raze,tejo",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,"breach,brimstone,cypher,neon,raze",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,"breach,brimstone,cypher,tejo,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_kiwoom_drx_team_secret,Kiwoom DRX,Team Secret,"breach,brimstone,cypher,tejo,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_kiwoom_drx_nongshim_redforce,Nongshim RedForce,Kiwoom DRX,"breach,brimstone,cypher,neon,tejo",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,"breach,brimstone,cypher,neon,tejo",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_gen_g_paper_rex,Paper Rex,Gen.G,"breach,brimstone,killjoy,neon,raze",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,"breach,brimstone,killjoy,neon,raze",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,"brimstone,neon,raze,skye,veto",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,"brimstone,neon,raze,skye,veto",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_kiwoom_drx_team_secret,Team Secret,Kiwoom DRX,"brimstone,cypher,neon,skye,tejo",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,"breach,brimstone,cypher,neon,raze",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,"breach,brimstone,neon,veto,waylay",5,True
pacific_stage_1,FRACTURE,pacific_stage_1_fracture_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,"breach,brimstone,neon,veto,waylay",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,"cypher,jett,neon,omen,skye",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,FULL SENSE,Rex Regum Qeon,"cypher,deadlock,omen,skye,waylay",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,FULL SENSE,VARREL,"cypher,deadlock,omen,skye,waylay",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,"chamber,fade,neon,omen,phoenix",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Gen.G,Paper Rex,"chamber,fade,neon,omen,phoenix",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Global Esports,Kiwoom DRX,"cypher,deadlock,omen,skye,waylay",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,"chamber,neon,omen,phoenix,skye",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_global_esports_kiwoom_drx,Kiwoom DRX,Global Esports,"chamber,jett,neon,omen,skye",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,"cypher,neon,omen,phoenix,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_kiwoom_drx_nongshim_redforce,Nongshim RedForce,Kiwoom DRX,"breach,killjoy,neon,omen,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_gen_g_paper_rex,Paper Rex,Gen.G,"chamber,neon,omen,phoenix,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,"cypher,jett,neon,omen,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,"killjoy,neon,omen,sova,viper",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,T1,VARREL,"astra,chamber,neon,phoenix,skye",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,"cypher,deadlock,omen,skye,waylay",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_full_sense_varrel,VARREL,FULL SENSE,"astra,chamber,neon,phoenix,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_t1_varrel,VARREL,T1,"cypher,jett,neon,omen,sova",5,True
pacific_stage_1,HAVEN,pacific_stage_1_haven_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,"cypher,neon,omen,sova,waylay",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_t1,DetonatioN FocusMe,T1,"fade,iso,neon,omen,viper",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_varrel,DetonatioN FocusMe,VARREL,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_full_sense_varrel,FULL SENSE,VARREL,"fade,neon,omen,phoenix,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_gen_g_paper_rex,Gen.G,Paper Rex,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_global_esports_team_secret,Global Esports,Team Secret,"astra,deadlock,fade,omen,raze",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,"chamber,fade,neon,omen,raze",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_kiwoom_drx_nongshim_redforce,Kiwoom DRX,Nongshim RedForce,"chamber,fade,neon,omen,raze",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_kiwoom_drx_nongshim_redforce,Nongshim RedForce,Kiwoom DRX,"breach,fade,neon,omen,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,"fade,neon,omen,viper,waylay",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_gen_g_paper_rex,Paper Rex,Gen.G,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,"fade,neon,omen,raze,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_t1,T1,DetonatioN FocusMe,"fade,killjoy,neon,omen,viper",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_global_esports_team_secret,Team Secret,Global Esports,"fade,neon,omen,viper,vyse",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_varrel,VARREL,DetonatioN FocusMe,"fade,neon,omen,raze,viper",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_full_sense_varrel,VARREL,FULL SENSE,"fade,neon,omen,raze,viper",5,True
pacific_stage_1,LOTUS,pacific_stage_1_lotus_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,"fade,neon,omen,viper,waylay",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_full_sense,DetonatioN FocusMe,FULL SENSE,"astra,killjoy,sova,tejo,waylay",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_t1,DetonatioN FocusMe,T1,"astra,killjoy,sova,tejo,waylay",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_zeta_division,DetonatioN FocusMe,ZETA DIVISION,"astra,killjoy,sova,tejo,waylay",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_full_sense,FULL SENSE,DetonatioN FocusMe,"astra,cypher,fade,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_full_sense_rex_regum_qeon,FULL SENSE,Rex Regum Qeon,"astra,cypher,fade,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_gen_g_kiwoom_drx,Gen.G,Kiwoom DRX,"astra,chamber,fade,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_gen_g_nongshim_redforce,Gen.G,Nongshim RedForce,"astra,fade,killjoy,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_global_esports_paper_rex,Global Esports,Paper Rex,"astra,chamber,fade,neon,tejo",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_gen_g_kiwoom_drx,Kiwoom DRX,Gen.G,"astra,chamber,jett,neon,skye",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_kiwoom_drx_team_secret,Kiwoom DRX,Team Secret,"astra,chamber,fade,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_gen_g_nongshim_redforce,Nongshim RedForce,Gen.G,"astra,chamber,fade,neon,phoenix",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_global_esports_paper_rex,Paper Rex,Global Esports,"astra,fade,jett,phoenix,vyse",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_full_sense_rex_regum_qeon,Rex Regum Qeon,FULL SENSE,"astra,chamber,kayo,neon,sova",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_rex_regum_qeon_t1,Rex Regum Qeon,T1,"astra,chamber,kayo,neon,sova",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_t1,T1,DetonatioN FocusMe,"astra,chamber,killjoy,neon,skye",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_rex_regum_qeon_t1,T1,Rex Regum Qeon,"astra,chamber,killjoy,neon,skye",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_t1_varrel,T1,VARREL,"astra,chamber,killjoy,neon,skye",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_kiwoom_drx_team_secret,Team Secret,Kiwoom DRX,"astra,chamber,killjoy,neon,skye",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_t1_varrel,VARREL,T1,"astra,fade,kayo,killjoy,waylay",5,True
pacific_stage_1,PEARL,pacific_stage_1_pearl_detonation_focusme_zeta_division,ZETA DIVISION,DetonatioN FocusMe,"astra,cypher,fade,neon,phoenix",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,FULL SENSE,ZETA DIVISION,"cypher,deadlock,omen,skye,waylay",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Gen.G,Global Esports,"cypher,fade,neon,omen,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_gen_g_global_esports,Global Esports,Gen.G,"fade,omen,raze,veto,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Global Esports,Paper Rex,"fade,neon,omen,viper,vyse",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Global Esports,Team Secret,"fade,omen,raze,veto,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Nongshim RedForce,Paper Rex,"fade,neon,omen,viper,waylay",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_paper_rex,Paper Rex,Global Esports,"jett,omen,raze,skye,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_nongshim_redforce_paper_rex,Paper Rex,Nongshim RedForce,"jett,omen,raze,skye,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Paper Rex,Team Secret,"jett,omen,raze,skye,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,Rex Regum Qeon,VARREL,"neon,omen,skye,viper,waylay",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,Rex Regum Qeon,ZETA DIVISION,"neon,omen,skye,viper,waylay",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_global_esports_team_secret,Team Secret,Global Esports,"astra,cypher,neon,skye,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_paper_rex_team_secret,Team Secret,Paper Rex,"cypher,neon,omen,skye,viper",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_varrel,VARREL,Rex Regum Qeon,"astra,deadlock,jett,skye,tejo",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_full_sense_zeta_division,ZETA DIVISION,FULL SENSE,"neon,omen,skye,viper,waylay",5,True
pacific_stage_1,SPLIT,pacific_stage_1_split_rex_regum_qeon_zeta_division,ZETA DIVISION,Rex Regum Qeon,"neon,omen,skye,viper,waylay",5,True
